battleneturl,race,s,sBase,sMineral,hotkey00,hotkey01,hotkey02,hotkey03,hotkey04,hotkey05,hotkey06,hotkey07,hotkey08,hotkey09,hotkey10,hotkey11,hotkey12,hotkey13,hotkey14,hotkey15,hotkey16,hotkey17,hotkey18,hotkey19,hotkey20,hotkey21,hotkey22,hotkey23,hotkey24,hotkey25,hotkey26,hotkey27,hotkey28,hotkey29,hotkey30,hotkey31,hotkey32,hotkey33,hotkey34,hotkey35,hotkey36,hotkey37,hotkey38,hotkey39,hotkey40,hotkey41,hotkey42,hotkey43,hotkey44,hotkey45,hotkey46,hotkey47,hotkey48,hotkey49,hotkey50,hotkey51,hotkey52,hotkey53,hotkey54,hotkey55,hotkey56,hotkey57,hotkey58,hotkey59,hotkey60,hotkey61,hotkey62,hotkey63,hotkey64,hotkey65,hotkey66,hotkey67,hotkey68,hotkey69,hotkey70,hotkey71,hotkey72,hotkey73,hotkey74,hotkey75,hotkey76,hotkey77,hotkey78,hotkey79,hotkey80,hotkey81,hotkey82,hotkey83,hotkey84,hotkey85,hotkey86,hotkey87,hotkey88,hotkey89,hotkey90,hotkey91,hotkey92,hotkey93,hotkey94,hotkey95,hotkey96,hotkey97,hotkey98,hotkey99,apm
/soO/,Zerg,278,10,1,0,0,0,0,0,0,0,0,0,0,3,1,142,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,0,7,0,86,0,0,0,0,0,0,0,2,0,55,0,0,0,0,0,0,0,1,0,272,0,0,0,0,0,0,0,1,0,98,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.074129205120572
/PartinG/,Protoss,272,4,0,1,0,0,0,0,0,0,0,0,0,3,0,310,0,0,0,0,0,0,0,5,0,159,0,0,0,0,0,0,0,5,0,49,0,0,0,0,0,0,0,8,0,66,0,0,0,0,0,0,0,4,0,24,0,0,0,0,0,0,0,1,0,99,0,0,0,0,0,0,0,2,0,110,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05656445370646
/soO/,Zerg,302,11,0,0,0,0,0,0,0,0,0,0,0,5,1,195,0,0,0,0,0,0,0,1,0,67,0,0,0,0,0,0,0,4,0,119,0,0,0,0,0,0,0,2,0,58,0,0,0,0,0,0,0,2,1,352,0,0,0,0,0,0,0,2,0,61,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.692273336310853
/PartinG/,Protoss,320,5,2,2,0,6,0,0,0,0,0,0,0,4,0,307,0,0,0,0,0,0,0,6,0,120,0,0,0,0,0,0,0,6,0,42,0,0,0,0,0,0,0,8,0,22,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,0,0,1,0,150,0,0,0,0,0,0,0,2,0,145,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5835069961298
/soO/,Zerg,351,10,0,0,0,0,0,0,0,0,0,0,0,4,0,51,0,0,0,0,0,0,0,1,0,148,0,0,0,0,0,0,0,4,0,151,0,0,0,0,0,0,0,2,0,79,0,0,0,0,0,0,0,1,0,362,0,0,0,0,0,0,0,1,0,101,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.397945511389013
/Cure/,Terran,232,0,29,1,0,0,0,0,0,0,0,0,0,3,0,155,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,1,0,348,0,0,0,0,0,0,0,2,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,9.389517569982132
/Super/,Protoss,332,9,1,1,0,8,0,0,0,0,0,0,0,1,0,432,0,0,0,0,0,0,0,8,1,76,0,0,0,0,0,0,0,5,0,114,0,0,0,0,0,0,0,10,0,109,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.26527570789866
/Super/,Protoss,227,2,89,1,0,0,0,0,0,0,0,0,0,4,0,176,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,0,352,0,0,0,0,0,0,0,2,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.005961251862892
/Super/,Protoss,220,0,151,1,0,0,0,0,0,0,0,0,0,5,0,227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,432,0,0,0,0,0,0,0,2,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.681811410695664
/ParalyzE/,Protoss,183,7,0,0,0,0,0,0,0,0,0,0,0,2,0,191,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,5,0,58,0,0,0,0,0,0,0,2,0,193,0,0,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.039904705181655
/Stork/,Protoss,374,3,8,0,0,0,0,0,0,0,0,0,0,11,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,202,0,0,0,0,0,0,0,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.243524858588865
/Stork/,Protoss,472,6,17,0,0,0,0,0,0,0,0,0,0,11,0,106,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,325,0,0,0,0,0,0,0,1,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.092587079487943
/Stork/,Protoss,421,5,20,0,0,0,0,0,0,0,0,0,0,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,233,0,0,0,0,0,0,0,1,0,87,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.937881722031879
/Cure/,Terran,239,0,154,1,0,0,0,0,0,0,0,0,0,8,0,116,0,0,0,0,0,0,0,5,0,60,0,0,0,0,0,0,0,1,0,397,0,0,0,0,0,0,0,3,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.864381520119226
/ParalyzE/,Protoss,240,0,40,1,0,0,0,0,0,0,0,0,0,4,0,187,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,1,0,303,0,0,0,0,0,0,0,2,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9.210839785586659
/ParalyzE/,Protoss,118,16,0,1,0,0,0,0,0,0,0,0,0,15,0,130,0,0,0,0,0,0,0,4,0,187,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,59,0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,5.307830245068739
/Cure/,Terran,251,0,0,1,0,0,0,0,0,0,0,0,0,29,0,49,0,0,0,0,0,0,0,1,0,157,0,0,0,0,0,0,0,2,0,96,0,0,0,0,0,0,0,2,0,146,0,0,0,0,0,0,0,2,0,73,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7.439714200654957
/Cure/,Terran,171,23,0,1,0,0,0,0,0,0,0,0,0,15,0,95,0,0,0,0,0,0,0,12,0,202,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,75,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,5.6844927752122745
/Cure/,Terran,195,0,0,1,0,0,0,0,0,0,0,0,0,22,0,76,0,0,0,0,0,0,0,3,0,153,0,0,0,0,0,0,0,1,0,59,0,0,0,0,0,0,0,2,0,89,0,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,6.208128628852166
/Cure/,Terran,152,26,0,0,0,0,0,0,0,0,0,0,0,10,0,68,0,0,0,0,0,0,0,8,0,180,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,2,0,54,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,4.944858420268257
/ParalyzE/,Protoss,204,0,1,1,0,0,0,0,0,0,0,0,0,5,0,55,0,0,0,0,0,0,0,7,0,109,0,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154258487194759
/Cure/,Terran,116,27,0,1,0,0,0,0,0,0,0,0,0,7,0,85,0,0,0,0,0,0,0,7,0,177,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,4.938641125411554
/ParalyzE/,Protoss,253,2,59,1,0,0,0,0,0,0,0,0,0,5,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,313,0,0,0,0,0,0,0,4,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.694224742575734
/ParalyzE/,Protoss,163,40,1,1,0,0,0,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,4,0,175,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,5.583680762358546
/Cure/,Terran,146,21,0,0,0,0,0,0,0,0,0,0,0,15,0,84,0,0,0,0,0,0,0,12,0,179,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,2,0,80,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.084897229669347
/Cure/,Terran,244,0,54,1,0,0,0,0,0,0,0,0,0,7,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,301,0,0,0,0,0,0,0,4,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.916741271262309
/Cure/,Terran,318,6,0,0,3,58,0,0,0,0,0,0,0,4,5,51,0,0,0,0,0,0,0,3,1,58,0,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,0,197,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.208575256811076
/Cure/,Terran,272,0,43,1,0,0,0,0,0,0,0,0,0,8,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,291,0,0,0,0,0,0,0,3,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.940160762131587
/ParalyzE/,Protoss,245,0,0,1,0,18,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,92,0,0,0,0,0,0,0,2,0,254,0,0,0,0,0,0,0,2,0,116,0,0,0,0,0,0,0,2,0,206,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.764346400357729
/ParalyzE/,Protoss,180,1,1,1,0,34,0,0,0,0,0,0,0,4,0,222,0,0,0,0,0,0,0,2,0,61,0,0,0,0,0,0,0,2,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,214,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.305514157973175
/ParalyzE/,Protoss,215,0,0,2,0,13,0,0,0,0,0,0,0,3,0,87,0,0,0,0,0,0,0,7,0,148,0,0,0,0,0,0,0,2,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,329,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,9.285075960679178
/Stork/,Protoss,240,0,2,1,0,0,0,0,0,0,0,0,0,13,0,47,0,0,0,0,0,0,0,3,0,193,0,0,0,0,0,0,0,1,0,83,0,0,0,0,0,0,0,2,0,163,0,0,0,0,0,0,0,1,0,64,0,0,0,0,0,0,0,4,0,40,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,7.723480333730632
/Stork/,Protoss,304,1,0,1,0,0,0,0,0,0,0,0,0,13,0,42,0,0,0,0,0,0,0,3,0,210,0,0,0,0,0,0,0,1,0,114,0,0,0,0,0,0,0,2,0,173,0,0,0,0,0,0,0,2,0,67,0,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8.776999851035304
/Stork/,Protoss,227,0,0,1,0,0,0,0,0,0,0,0,0,19,0,68,0,0,0,0,0,0,0,6,0,202,0,0,0,0,0,0,0,1,0,99,0,0,0,0,0,0,0,3,0,118,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.727218582489577
/iGXiGua/,Zerg,213,8,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,156,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,383,0,0,0,0,0,0,0,2,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,8.480502017032721
/iGXiGua/,Zerg,261,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,499,0,0,0,0,0,0,0,3,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,10.297707651086633
/iGXiGua/,Zerg,224,7,0,0,0,0,0,0,0,0,0,0,0,10,0,24,0,0,0,0,0,0,0,2,0,79,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,385,0,0,0,0,0,0,0,4,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,8.88225637964483
/iGXiGua/,Zerg,207,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,156,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,455,0,0,0,0,0,0,0,2,0,214,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,9.592140518011313
/Kane/,Zerg,255,0,43,2,0,2,0,0,0,0,0,0,0,9,0,232,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,1,0,357,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,117,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.519402985074626
/Kane/,Zerg,298,2,18,3,0,8,0,0,0,0,0,0,0,8,0,261,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,95,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,10.245645377400624
/Kane/,Zerg,44,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.876132930513595
/Kane/,Zerg,236,1,17,2,0,0,0,0,0,0,0,0,0,6,0,222,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,1,0,329,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,119,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.745519713261649
/HyuN/,Zerg,365,5,0,2,0,17,0,0,0,0,0,0,0,3,1,235,0,0,0,0,0,0,0,1,0,71,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,1,1,412,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.353467561521253
/HyuN/,Zerg,259,6,1,1,0,10,0,0,0,0,0,0,0,3,3,137,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.482539682539683
/iGJim/,Protoss,291,0,21,0,0,0,0,0,0,0,0,0,0,10,0,637,0,0,0,0,0,0,0,2,0,667,0,0,0,0,0,0,0,3,0,181,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.524208009563658
/Bomber/,Terran,133,11,1,0,0,0,0,0,0,0,0,0,0,8,0,478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,209,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64806480648065
/iGJim/,Protoss,349,0,16,0,0,0,0,0,0,0,0,0,0,14,0,572,0,0,0,0,0,0,0,1,0,622,0,0,0,0,0,0,0,4,0,214,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.405131264916466
/Bomber/,Terran,205,12,0,0,0,0,0,0,0,0,0,0,0,12,0,339,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,3,0,299,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.587254318046456
/HyuN/,Zerg,387,8,0,2,0,15,0,0,0,0,0,0,0,6,15,444,0,0,0,0,0,0,0,4,1,110,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.416703885663242
/iGXiGua/,Zerg,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0358744394618835
/Sen/,Zerg,349,5,1,1,0,0,0,0,0,0,0,0,0,3,0,149,0,0,0,0,0,0,0,8,0,144,0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,1,0,216,0,0,0,0,0,0,0,1,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.338695263628239
/Sen/,Zerg,363,4,0,1,0,0,0,0,0,0,0,0,0,6,0,170,0,0,0,0,0,0,0,11,0,89,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,0,1,0,191,0,0,0,0,0,0,0,1,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.843517138599106
/viOLet/,Zerg,254,6,1,0,0,0,0,0,0,0,0,0,0,7,0,96,0,0,0,0,0,0,0,3,0,292,0,0,0,0,0,0,0,2,0,50,0,0,0,0,0,0,0,4,0,145,0,0,0,0,0,0,0,2,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.670889849455955
/viOLet/,Zerg,150,6,0,0,0,0,0,0,0,0,0,0,0,5,0,118,0,0,0,0,0,0,0,8,0,243,0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,1,0,120,0,0,0,0,0,0,0,2,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.527781915685981
/viOLet/,Zerg,169,11,0,0,0,0,0,0,0,0,0,0,0,10,0,160,0,0,0,0,0,0,0,9,0,196,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,2,0,168,0,0,0,0,0,0,0,2,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.085765336509827
/viOLet/,Zerg,248,10,1,0,0,0,0,0,0,0,0,0,0,9,0,107,0,0,0,0,0,0,0,5,0,292,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,3,0,150,0,0,0,0,0,0,0,2,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.450313339301701
/HyuN/,Zerg,306,5,5,0,3,43,0,0,0,0,0,0,0,15,0,175,0,0,0,0,0,0,0,3,0,122,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,264,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.793565683646111
/HyuN/,Zerg,252,6,0,5,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,1,32,0,0,0,0,0,0,0,5,0,187,0,0,0,0,0,0,0,0,2,411,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.543195089085193
/HyuN/,Zerg,351,0,0,1,0,0,0,0,0,0,0,0,0,7,0,93,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,1,0,303,0,0,0,0,0,0,0,3,0,264,0,0,0,0,0,0,0,4,0,40,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9.925550923168553
